articleID,url,title,createTime,recovery,label
471,https://www.mobile01.com/topicdetail.php?f=454&t=6090350,議價三次 建商不賣,2020/5/12 13:08,有比較過實價登錄了，還有周邊同樣小坪數可比較的社區，應是合理的價格,1
876,https://www.mobile01.com/topicdetail.php?f=454&t=713997,對房地產的怨念只會害了自己,2008/7/31 09:02,講到後面你又轉回來了所以喔想買房子的不要想太多想買現在就可以買了今年就可以買,1
73,https://www.mobile01.com/topicdetail.php?f=454&t=6254319,整天吵不停的廟會活動,2020/12/7 07:31,一樣是宗教活動耶誕城封街辦活動潮神明生交管繞境陋習呵呵,0
791,https://www.mobile01.com/topicdetail.php?f=454&t=1616181,大台北房市崩盤在即，法拍價崩露先機! 投資客心驚!,2010/6/22 18:26,升息打趴營建股投資客挫咧等日期,0
749,https://www.mobile01.com/topicdetail.php?f=454&t=2731555,RAZZLE是誰呢?戳破文林苑懶人包,2012/5/10 15:01,反正這年頭，說不贏對方，就只要攻擊對方就好無法辯駁他人的說法，就只要辯駁他人立場就好只要把不認同王家的，通通打成建商的同路人一邊矮化對方的公信，另一邊還可以表現王家現在遭受無良建商的攻擊的可憐立場反正也不用證明，也不用舉例就詭辯上這實在高招,0
24,https://www.mobile01.com/topicdetail.php?f=454&t=5180116,南港衝刺建設，低價高CP值大樓分享【《有圖有照》】<持續更新>,2017/6/15 09:18,成功橋似乎是差不多完工了剩下一些收尾整理的工作,1
127,https://www.mobile01.com/topicdetail.php?f=454&t=6252241,台灣房產泡沫化為何還沒破裂? 只因.......,2020/12/4 03:32,共產黨的概念然後收歸國有後，再開放官方企業購買，最後炒高後再賣年使用權或是可轉移使用權把房價繼續炒高官商都賺飽後，把官二代富二代送去國外開超跑置產拿外國公民當本國華僑在國外聲援民主與抗議獨裁製度時，再開著超跑去嘲笑抗議者是魯蛇疑這劇本好像在哪看過,0
887,https://www.mobile01.com/topicdetail.php?f=454&t=4315480,萬華地主也哭泣,2015/3/21 19:06,你是指東園苑嗎確實是，如過是大安或中正區一定好賣。臺北市最窮的區就是萬華區。,0
44,https://www.mobile01.com/topicdetail.php?f=454&t=6100783,建案詢問 - 崇偉南京S2,2020/5/25 06:05,以住在附近年女生來說，生活機能覺得還不錯住宅周遭新明路大概除了巷子窄了一點，早上會有傳統市場之外，其他都還行窄巷就是行人途經，如果雙向都有汽車要小心閃避老舊住宅陸續都更，所以會有像崇偉，翔譽愛力等新建案跟老公寓並存情況相信陸續這幾案蓋起來，整個社區容貌會有些改變吧交通交通步行到南京幹線大約三分鐘走去舊宗路搭進入內科公車分鐘比較遠的就是去松山站要走大約分鐘過彩虹橋所以我大多會選擇搭一站公車過麥帥橋，到南京三民搭捷運入市區算非常便利的，以大眾交通工具而言缺點大概早晚進入內科塞爆吧，更不用說雨天不過北市交通在通勤時段都是如此一個風險是附近如果要蓋捷運首都環狀線施工期間可能對於舊宗路附近交通又有更塞的影響開車的話雖然我是副駕應該是更為便利的北邊上堤頂南接成美橋往松山南港信義，東成功路交流道上高速公路，西接麥帥橋接南京東段購物機能基本上過到行善路一側，一些路程就會到許多大賣場商場大潤發家樂福禮客任選，通常腳踏車過去分鐘，採買不多時就可以腳踏車回來，有車當然更方便有時候用餐去大賣場美食街解決也很便利還有禮客運動用品有迪卡儂可以購物，生活用品採購基本上是很齊全的公園綠地這區賣點大概有一個是河濱公園吧基本上走分鐘就到河濱公園，可跑步騎腳踏車散步打籃球橋下籃球場有運動習慣的人非常方便，河濱公園跑步很舒適有寵物小孩應該也是不錯有放風的地方住這區幾年心得是覺得還不錯拉進入東區信義區等市區都算方便上班交通內科跟信義區都是分鐘內可達購物公園都有，給你參考看看了,1
262,https://www.mobile01.com/topicdetail.php?f=454&t=6190313,存錢存到60歲了~沒買房....,2020/9/15 03:30,我的想法啦如果有房萬很如果沒房萬很不每個人標準不一樣我會選擇有兩間房，一間自住一間租人現金萬每個月租金當生活費，萬旅遊急用投資這樣還比現金萬安心,1
222,https://www.mobile01.com/topicdetail.php?f=454&t=6189007,請大家幫忙推薦優良的物業公司,2020/9/13 03:45,我們大樓也是幾乎每年一換物業公司不過也因為這樣覺得，物業公司其實誰都差不多重點還是人遇到對的保全或是經理就算換物業公司也要協調把人留下物業公司可以一直換，但對的人不能換當然不對的人也不能留,1
563,https://www.mobile01.com/topicdetail.php?f=454&t=2171360,台灣人真是幸福~~,2011/5/25 09:05,台灣是全世界最棒的國家其實一點都不為過，民主高科技四季如春等等一堆,1
846,https://www.mobile01.com/topicdetail.php?f=454&t=2043634,"終於,我們買房了!!",2011/3/7 02:38,年的公寓一坪都要多萬阿好貴的臺北市阿,0
675,https://www.mobile01.com/topicdetail.php?f=454&t=3412156,我和兒子的新狗窩.....................開箱,2013/6/15 20:55,酸甜苦辣都在文中了，隨時會有轉機的等再好消息看來是專業人士，恭喜入新居,1
667,https://www.mobile01.com/topicdetail.php?f=454&t=5465896,石牌 <中租御景> 建案已完銷 群組已創立,2018/5/20 21:25,其實開賣前幾天就已經開跑了這個建案基本上就是鎖定附近區域內老住戶的換屋剛性需求解決年長者爬樓梯停車位的問題。什麼巷道狹小，離石牌站遠，沒有充足的公設卻要的公設比。這些都不是這客群的考量因素。至於三年後房價的波動，這更不是這群人最在乎的問題。他們只在乎買不買得到。就算三年後跌價了，沒物件就是沒物件,1
68,https://www.mobile01.com/topicdetail.php?f=454&t=3710662,松山線是否有東延南港一帶的可能,2013/12/29 20:31,之前就有投書到捷運局問問看能不能延伸到南京東路六段，捷運局回覆如下親愛的市民朋友您好有關您建議捷運松山線可以以支線方式延伸至南京東路六段，仿效捷運新莊線之蘆洲支線，變成一班車往松山，一班車往內湖案，本處說明如下一捷運松山線為一高運量系統且採地下化方式興建的路線，該路線之財務計畫於年月奉行政院核定後即積極展開設計與施工，該線的終點站松山站設於臺鐵松山站前八德路下方，且因欠缺機廠用地，於松山站後方設置儲放列車之尾軌，若由松山站後再向內湖延伸，為避開成美橋橋樑基樁結構，因高運量系統最小轉彎半徑須達公尺以上，其可能須穿越大面積的工業區抽水站及住宅區下方，除工程風險外，對於民眾權益的影響很大；另如路線延伸至行善里附近，列車需求數將再增加，仍須考量營運所需之儲車尾軌佈設所需用地。然目前捷運松山線已接近完工通車階段，如路線再重新調整，須重新報請交通部核轉行政院審議，將影響全線完工通車之時程，其影響甚鉅，故目前尚無法採納您的寶貴意見尚祈諒察。二若比照新莊蘆洲線之營運方式，亦即支線列車併入主線營運模式，其相關衝擊如下為維持支線基本服務，尖峰發車班距以分鐘計算，須再增購列車，增加工程經費。增加的列車將會造成松山線全線儲車空間不足，須另覓尋機廠用地，增加工程經費。造成日後營運主線列車空車率提高，營運成本增加。路線須以上下行疊式潛盾隧道通過正氣橋舊橋樁障礙物基隆河堤防基樁舊麥帥便橋匝道基樁，施工困難風險高。,0
173,https://www.mobile01.com/topicdetail.php?f=454&t=6237845,台北市這麼爛 為什麼還要進來嫌東嫌西??,2020/11/16 17:06,聽你在講我住士林綠地超級多臺北市最好是找不到停車位是都要錢而已很貴而已,1
455,https://www.mobile01.com/topicdetail.php?f=454&t=2086122,想真正了解房市走勢的人進來吧!,2011/4/1 13:49,很懷疑你真的瞭解新加坡的房地產嗎竟然拿年全世界房地產漲幅第一的新加坡做比較,0
341,https://www.mobile01.com/topicdetail.php?f=454&t=6138941,「陶朱隱園」億元實品屋將公開 想參觀要審核「人品」,2020/7/11 12:36,我只想起建商說的這房子用年沒問題看起來很貴，攤到年應該就不貴了吧誰幫我算一下貸款年年的房子，貸年不過分吧，要月付多少,1
1020,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=100307&Itemid=0=12#114098,麻煩分享此案..「ONE@台北」,2018/6/6 21:37,聽現場銷售說目前銷售剩下坪的房，還有坪店面以及百坪一般事務所不知現在價位如何此案還能買嗎將來會不會有什麼問題啊,1
17,https://www.mobile01.com/topicdetail.php?f=454&t=6294157,請問退租房客損壞門鎖 且不提供退押金帳號該如何處理,2021/1/30 09:59,我的房客租一個坪房子因為他們其他家人也都住在這棟大樓所以一租給他就租了六年當初是全新翻新的房子租給他兩個大門的鎖都是全新的第一個大門當初就換了的全新門鎖給他中間有兩年都沒有打租約，也跟她說想自己使用要收回，他們說還想租雖然租金常常晚個天，我也不以為意後來今年真的打算自己使用了，所以在去年月跟他說不續租，並且在簽了一份租約到今年的月想說給他半年的時間找房子剛好我們這棟又有人要出租，我還好心跟她說可以去看看沒想到他租了也沒跟我說，月的某一天晚上傳說，我今天可以把房子還你我也不想再追究，他租約到月應該提前告知的事還好心幫他一起搬一些東西下樓然後他就隨口說，我找不到，因為我很少鎖門他們有請外傭我也沒多想加上我不住那邊，過一陣子我找了我的備份去試，才發現他是把整個拿掉所以根本無法再鎖加上我對過所有匯款紀錄，發現少了一個月，但是有一筆不明人名的匯款所以我就把我的收款紀錄整理給他們，希望對一下帳，以及門鎖的問題沒想到對方忽然開始發火並且大罵，說我故意拖延沒面子逼他搬走他感覺很差總之就是一直盧對方是一對幾歲的夫婦且算是有點名氣的已倒閉餐廳老闆期間他們除了一開始給女兒住，後來就自己住，後來未經我同意又改成與學校建教合作的學生宿舍因為我不知道還是管理員跟我說的，現在他們改口說一直都有跟我說要做員工宿舍並無文字紀錄所以就開始一連串的無交集的爭論一開始對方太太說，算了啦不管我退多少，隨便我，不然我自己算一下門鎖多少錢，我自己算好退給他後來先生又打給我先生開始一連串的攻擊與盧小小說要討論含稅未稅以及我有無申報房租所得，還有他絕對不願意提供友人姓名我們只是請他告知對方大名，已提供姓氏另外門鎖他說用久就會壞，沒道理要她修復原狀，但我們請鎖匠看過，鎖匠說那個市整租拆掉不是壞掉其實很想要認賠了事，但是對方的態度真的很惡劣，讓人不想跟他算了，對方也說他要去提告其實我想想我若上法庭也未必會輸，對方還說我說他少付款，我的簡訊跟對話一直都是非常禮貌請他們對帳從未說過他們沒付款，對方還說我說他們沒付錢，要我到店裡跟他道歉，他要拍照當然是不會理他目前扣掉房租還要退還萬多，兩個門鎖，我也問過律師，律師說這樣打官司不划算對了，另外一提，對方的官司很多，沒有差這一條另外關於報稅部分的確當初他為了議價，說不會去申報，現在看來應該也會報復性的去檢舉我我只是代為家母管理一個小房子，平凡上班族感到很疲累這樣的人難怪生意會官司打不完,0
471,https://www.mobile01.com/topicdetail.php?f=454&t=6090350,議價三次 建商不賣,2020/5/12 13:08,我要是建商，蓋好後高價左手賣右手幾間房，後面一票投資客忠實戶跟傻子散戶就跟著行情買賣了，賺錢就是這麼容易，為什麼要便宜賣,1
1388,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8041&Itemid=0,宜蘭羅東要出景觀宅也,2016/9/23 10:01,看報導好像年來第一間也，那住高樓層一定風景很美，周圍都沒有遮蔽物，真想到時去看看,1
811,https://www.mobile01.com/topicdetail.php?f=454&t=5593793,竹城 有樂町,2018/10/8 14:09,竹城有樂町在東湖站附近，生活機能挺不錯的，有市場有影城有捷運有學校，而且以臺北市的門牌來說，內湖的單價算的喔,1
455,https://www.mobile01.com/topicdetail.php?f=454&t=2086122,想真正了解房市走勢的人進來吧!,2011/4/1 13:49,政府要企業加薪，自己不加薪，這樣誰會跟進呢但要註意央行會不會在月底的理監事會議，有令人意外的貨幣政策,1
455,https://www.mobile01.com/topicdetail.php?f=454&t=2086122,想真正了解房市走勢的人進來吧!,2011/4/1 13:49,參考時間點從前幾年油價破百元價位時起算首先，我要先強調的是，最近這波油價其實是非常缺乏支撐力道的，因為他只不過是心理因素所導致的人為炒作而已，並不是真實的需求所支撐起來的試想，日本大地震後，很多工廠仍然處於停工狀態，又加上歐美經濟尚未恢復到年的水準，現在真實的需求根本還沒達到當時的水準，油價卻漲翻天雖說美國印了很多鈔票，導致以美元計價的商品價格全面上揚，但是試想美國是印了很多鈔票，但理論上美國政府是增加了美國國內的貨幣供給量而已，理論上應該只會影響美國國內物價，結果卻導致在國際上交易的商品全面上揚美國印鈔票，關其他國家什麼事情特別是商品出口國什麼事情你覺得合理嗎其實，這主要是歐美印出來的鈔票，有很大部分都離開歐美，跑到世界上去炒作追逐投資標的了我相信央行有看到這個現象，因此暫時僅以放手讓台幣暫時升值，以抵消部份輸入性通膨等到歐美經濟慢慢恢復元氣後，這些國際熱錢因找到更好的投資標的後，逐漸消退後，理論上應該能慢慢恢復到依據供需來決定商品價格，而不是單純資金行情談到這裡，我要再次強調，說黃金可以對抗通膨，其實也是沒根據的講法除非是像辛巴威這種鳥國家政府，在印鈔票上根本是毫無節制，才能對抗通膨因為，在世界上任何一個角度，不管該國是否通縮或通脹，黃金價格漲跌都是一致的試想，每個國家的貨幣供給量增漲或減少的情況不盡相同，某些國家處於通縮，某些國家處於通漲，但現在黃金價格卻在每個國家都是上漲，而且還是飆漲，你覺得這個說得通嗎理論上，在通縮時，黃金價格也會跌呀為什麼明明年，台灣的是下跌的，黃金價格卻悄悄地漲其實，同樣地，這波黃金價格上漲有很大的程度都是人為炒作的，歐美印出來的鈔票流入很多商品市場中只是，到底能炒到什麼程度，由於國際上流通的資金太龐大，而且具體的資金量又很難衡量，恐怕沒人說得準油價走勢台灣貨幣供給量利率討論題目,0
818,https://www.mobile01.com/topicdetail.php?f=454&t=5778962,公宅夢碎...柯文哲「空屋多有何理由再蓋公宅」,2019/4/27 00:20,哈哈哈，蠻有趣的,1
434,https://www.mobile01.com/topicdetail.php?f=454&t=6079225,不靠別人，台北市買得起3500萬左右的房子，大概是怎樣經濟收入的?,2020/4/27 17:27,報你知最近有朋友看板橋新埔，江子翠一帶新房都符合您的條件，只是位在新北他老爸出資多萬他本身是醫院的主治醫生，老婆家出資萬看板橋新建案開價還是買不下手所以還是要金字塔頂端的頂端才買的下去啊,0
749,https://www.mobile01.com/topicdetail.php?f=454&t=2731555,RAZZLE是誰呢?戳破文林苑懶人包,2012/5/10 15:01,為了一個貪心的王家搞的網友互嗆阿你們是有分到好處嗎王家如果多分到幾億會分你們嗎,0
24,https://www.mobile01.com/topicdetail.php?f=454&t=5180116,南港衝刺建設，低價高CP值大樓分享【《有圖有照》】<持續更新>,2017/6/15 09:18,南港大聯大總部玻璃帷幕大概有裝了一半，看起來有機會年底完工，不過要裝潢好營運恐怕得要明年。。,0
691,https://www.mobile01.com/topicdetail.php?f=454&t=986696,青年公園VS大安森林公園,2009/3/22 22:23,認同論房價問題，萬華區當然不如大安區，但論及生活機能，萬華區，尤以青年公園一帶真不輸大安區。青年公園該有的運動設施都有了，且公園周遭已將圍牆拆除，該有的傳統市場不只兩個，超級市場也不少，距青年公園五分鐘機車車程處還有家樂福，中午晚上肚子餓了，還有廉價的南機場可以充飢，生活機能真的不錯。誠如上面的大大說，未來捷運萬大線，以前現在青年公園附近的眷村都開始動工拆除，準備蓋新的大樓與社區，長遠來看，開始有好的改變。,1
816,https://www.mobile01.com/topicdetail.php?f=454&t=5804937,北投世豐是山,2019/5/28 06:01,其實國泰華威豐年不算是亂喊，只是基地被軌道夾住，其實這塊基地蓋商場比較好以北投大漢屋齡年，去年有一間房樓每坪成交價也有到萬而且還是毛胚屋，沒車位，總價接近萬國泰華威豐年都是賣房，價格一定偏高，再加上建商品牌，開價自然高岳榕莊是第一種商業區特原工三,1
790,https://www.mobile01.com/topicdetail.php?f=454&t=2565027,大安區雙捷運賣50萬一坪 划算嗎??,2012/1/30 08:54,還是別在公開版面說太白總之那棟複雜過頭了是棟八大樓別碰比較好難賣就算了住的也不舒服,0
808,https://www.mobile01.com/topicdetail.php?f=454&t=3413318,預售屋-【士林官隱】可否購買？？,2013/6/16 19:05,以士林官邸附近的房價你真的要買士林官隱了恭喜你,1
127,https://www.mobile01.com/topicdetail.php?f=454&t=6252241,台灣房產泡沫化為何還沒破裂? 只因.......,2020/12/4 03:32,現在年把時光拉到忠孝東路抗爭的那一段跟你一樣年紀的年輕人跟現在喊貴的情形一模一樣人家還上街頭呢當下的年輕人分兩批一批覺得貴殘殘就給他買下去很辛苦另一批喊貴活在當下沒買過得可爽瞭然後過了一個循環回到年繼續有兩批人一批喊貴咬牙買一批喊貴過爽爽然後又一個循環我慶幸當時沒看這種討論區不然我一定會阻止我爸媽買房,0
646,https://www.mobile01.com/topicdetail.php?f=454&t=3651293,景美華固地上權建案,2013/11/19 12:17,今天剛去看還是有兩房還沒賣完如果以代銷這樣高傲的程度感覺上很多人都付訂我認為華固內部自行回評估開價但如果市代銷的表示不二價不給殺這一點不知道看官怎麼想法難道他開就要照單買喔但我相信一定會一堆人退訂尤其是三成自備款剩下七成還得跟華固貸超高利率瘋了嗎這一點才應該去跟財政部抗議貸銷說地上權一般銀行不能承貸我倒是長知識瞭如果該案件適合首購族或財政部的政策人人買得起，那維何又要年輕人去背利率還是跟華固貸款見鬼了那華固貸給投資人然後他統一團向銀行貸款只要低於那他光賺價差就有獲利了這一點不知道是不是應該跟部長抗議一下不是銀行還吸金喔賺價差不然今天大家都貸款七成好了請問華固哪來這麼多現金好放貸還哩扯,0
344,https://www.mobile01.com/topicdetail.php?f=454&t=4288814,住在民生社區真方便，全臺北除了sogo忠孝復興站外，應該沒比民生社區更方便的社區了,2015/3/2 01:33,敦化北路完爆民生社區不解釋,1
182,https://www.mobile01.com/topicdetail.php?f=454&t=6238014,重劃區大家說會跌~我還不信...看完覺得~有房就快賣掉吧~有錢先忍忍~別買!!!,2020/11/16 22:18,我看了你一直以來的發言，你是想買房的你的發言透露出買房是希望漲價。跟現在就算新北房價也不便宜。你可以試著不要想買房就想資產暴增一直猜測房價漲跌。內心深處是想漲價。房子是家也許是自己給中年努力的成績單你真的要看開沒人能夠給漲跌答案好吧我能猜到你想講的是哪一個重劃區塭仔圳年初去。月去。小漲副都心大概也是。可以看我發言我買副都心裡。也在這做生意。漲跟跌我真的還好。買房是給家人一個家跟自己努力到快中年成績單接下來是努力加速還房貸跟開使想跟規劃怎麼退休我講那麼多。上那些被講套套心理想的也許都跟我一樣也有很多更有錢是投資我沒那麼有錢我沒辦法分享人家心境那那些整天關心別人漲跌不如關心自己人生。規劃。,0
70,https://www.mobile01.com/topicdetail.php?f=454&t=6191983,台北市六張犁/麟光 東昀昀 宏築信義等心得分享,2020/9/17 09:36,新店都快買不到萬以下的預售屋了,1
675,https://www.mobile01.com/topicdetail.php?f=454&t=3412156,我和兒子的新狗窩.....................開箱,2013/6/15 20:55,看到脖子都快扭傷了啦不過整體來說真的很不錯,1
605,https://www.mobile01.com/topicdetail.php?f=454&t=4494966,內湖五期根本就是被高估的區域，交通超不方便，空屋率高，投資客多，要下手的朋友請三思,2015/8/12 23:10,別急別急被套了別腦羞成怒不是說生活機能多好多好台灣黑熊還有大中小坪數的新成屋滯銷讓你選五期大概從年金融海嘯前後開始發展的我從一開始就到現在作了非常多功課你連現在五期哪些地地主不賣哪些地被誰買走都不作功課就說地都蓋完賣出了顯然被套是活該當然我也不會把花了很多時間精神得到的消息講出來,0
237,https://www.mobile01.com/topicdetail.php?f=454&t=5973928,國泰華威豐年 有已購戶要交流一下嗎,2019/12/11 21:59,我也是已購戶希望加入群組可以提供如何加入的訊息嗎謝謝,1
876,https://www.mobile01.com/topicdetail.php?f=454&t=713997,對房地產的怨念只會害了自己,2008/7/31 09:02,你是想用臭招，把我和當成同一個吧不然之前問我，現在又弄給是怎樣真是低俗,0
818,https://www.mobile01.com/topicdetail.php?f=454&t=5778962,公宅夢碎...柯文哲「空屋多有何理由再蓋公宅」,2019/4/27 00:20,本來就是啊空房那麼多何必再浪費錢蓋公宅我差那幾千塊個月的租金嗎我租不起嗎我我差的是那千萬的頭期款啊,0
690,https://www.mobile01.com/topicdetail.php?f=454&t=4517109,有人也在看奇岩的房子嗎？,2015/8/29 14:16,媒體為了吸引目光停留觀看，丟出簡潔有力符合眾人期望的言論是必要的房地產是一個媒合且自由的市場，多數人不會在這裡做功德，賠錢的情況鮮見蓋房子主要會有土地成本建築成本設計營建成本人事管銷費用廣告行銷費用土融建融費用的必要支出,0
791,https://www.mobile01.com/topicdetail.php?f=454&t=1616181,大台北房市崩盤在即，法拍價崩露先機! 投資客心驚!,2010/6/22 18:26,本站有個很好用的功能叫做黑名單想要濾掉一些只打嘴泡的人很好用連都看不到喔對於沒有邏輯不肯討論的人看個兩篇就直接丟黑名單就好最近房事版出現蠻多這種人的,0
876,https://www.mobile01.com/topicdetail.php?f=454&t=713997,對房地產的怨念只會害了自己,2008/7/31 09:02,看起來目前的需求還是非常強勁一堆喊空的人想等撿便宜貨問題是多少才叫做便宜貨因人而異依據歷史的經驗當市場上最喊空最悲觀的人都忍不住下手進場的時候才會看到高點目前的房地產市場還有得撐智邦房地產討論區那裡有人喊空喊了三年結果半年前忍不住進場了尤其房地產市場也無法去放空看起來還有很多人等著接後面幾棒後面的棒次後繼有人也沒有這個快看到高點拉至於全世界的房地產價格是否崩盤我看還是因地點而異加州說崩盤了我今年去發現有些地方比起去年還創新高,1
907,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=103260&Itemid=0,中山區 揚昇松韻 是不是快要開始銷售了?,2020/12/23 17:26,松江路巷我註意很久了，準備要都更離捷運站很近，我滿好奇這裡要賣多少錢,1
237,https://www.mobile01.com/topicdetail.php?f=454&t=5973928,國泰華威豐年 有已購戶要交流一下嗎,2019/12/11 21:59,我娘家住北投市場旁邊三四十年了，其實沒這麼誇張。室外家電做好防鏽處理都沒太多問題，室內更不用說了國泰豐年地點真的好，看很久了，規劃也不錯，可惜去年先買了關渡昇陽的案子捷運樓層低的影響比較顯著，不過這年頭隔音氣密窗都挺好的另外國泰豐年的國小學區是北投國小，雖然名聲不比文化國小，但個人覺得不輸文化,1
521,https://www.mobile01.com/topicdetail.php?f=454&t=5542227,預算1500的新婚夫婦北市尋屋血淚記 (9/13已買到，2019/11/14再更新),2018/8/14 15:11,最近搬到松山租屋一個月元年老公寓因為小孩讀書學區問題十年前在新北市買了一間房預計能租出去含車位跟管理費大概也是但是房價問題當初新房預售屋我買一坪不到萬坪總價萬車位現在我租的這間房當初房東想賣我看房仲給的鑰匙上標價是萬坪本來太太有打算直接買老公寓換房但我勸她現在一坪要價萬坪如果一年一坪跌個一萬就萬也差不多一年的房租我個人是不看好年的老公寓還可以賣更貴如果這麼好賣也不用拿出來租了板上也有很多假房東再說什麼租屋不如買屋這種事這誰都知道有自己的房子好但是去幫人接刀才是蠢或許有人買來當房東出租用房租補貸款但我相信房價一定劃不來誠如我說所說出租一年就算淨賺萬一坪跌個一萬她也沒什麼好賺的了而且萬的房子貸款不是一個月萬就能過去,0
469,https://www.mobile01.com/topicdetail.php?f=454&t=6090765,"(5分)台北市房子,兩房，有電梯的，在我家附近靠近墳墓。我查過實價登錄，一坪平均是40.2萬。19.5坪, 第一次 出價要出多少錢?",2020/5/12 21:26,應該就是文山吧畢竟文山在臺北市房價本來就不高,0
569,https://www.mobile01.com/topicdetail.php?f=454&t=4649030,為什麼上班不搭大眾運輸?,2015/12/17 09:37,每個人選擇自己適合自己喜歡的生活方式不需要把每個人想法做法都搞成一樣,1
649,https://www.mobile01.com/topicdetail.php?f=454&t=5942570,恕刪恕刪恕刪恕刪,2019/11/5 10:21,講了一堆好，我都沒意見，問題是字頭的到底是哪一棟啊,0
455,https://www.mobile01.com/topicdetail.php?f=454&t=2086122,想真正了解房市走勢的人進來吧!,2011/4/1 13:49,不知道你有沒有在當家過日子，如果有的話，你就會知道定存利率遠遠不及物價上漲幅度。,0
102,https://www.mobile01.com/topicdetail.php?f=454&t=3301806,台北大同區新建案,2013/4/10 04:29,大同區靠近臺北車站這附近每坪萬是新大樓門檻五六年前房市很熱時有機會跨過現在連間都很難賣看到實價登錄每坪還要萬會下手的應該不多難怪每次晚上回家看到那棟幾乎都是暗的明明已經蓋好四五年了,0
379,https://www.mobile01.com/topicdetail.php?f=454&t=5819507,北投房屋選擇,2019/6/13 19:01,那我還可以有個小縫隙可以看，我還想那輪胎店怎麼繼續營業當初買這房仲就說前面一排都是矮房子前，不可能擋到我的視野那時想也有道理，誰知道後來有都更,0
146,https://www.mobile01.com/topicdetail.php?f=454&t=2853073,住在台北市文山區的各位 來報到吧!,2012/7/22 18:05,蠻同意以上的講法，尤其是分鐘內到市中心，又在臺北市內，也是因為以上原因，這次換房就鎖定文山區。原來老臺北人把文山看成偏遠地區，好特別的想法。大家居住，不過就是追求有地方住最好離工作地點近生活機能儘量滿足有餘力再去追求別的但最好都應該在能力範圍內儘量最佳化。房子是拿來住的，最好只佔的年薪支出，但目前越往市中心找，這的理想就越難達到，所以囉，文山區真的是首選。大家開心的生活吧，管別人怎麼講，他又不會幫我付房貸，哈哈,1
514,https://www.mobile01.com/topicdetail.php?f=454&t=6053533,大樓房子在捷運站旁會很吵嗎?,2020/3/25 10:02,通常高架捷運靠近住宅區時，會有隔音牆減少噪音環狀線第一階段就是這樣,1
749,https://www.mobile01.com/topicdetail.php?f=454&t=2731555,RAZZLE是誰呢?戳破文林苑懶人包,2012/5/10 15:01,智慧就是有能力分辨謊言或實話，有能力判斷過失或故意，有邏輯觀念能找出因果關係會陷入見樹不見林的誤區中或是僅聽信懶人包和王家片面之詞的人，我是不知道智慧在哪裡例如之前被很多王家支持者拿來說嘴的公共利益兩兆多的事情，有智慧的人一看就知道是誤植，因為他的計算單位是百萬，但沒有智慧的人就會拿這明顯為誤植的數據來打烏賊戰我相信閣下是有智慧的智者而不是無知的鄉民，應該能比對實際情況做出合理的判斷,1
304,https://www.mobile01.com/topicdetail.php?f=454&t=6038732,房子買在文山區的優缺點?,2020/3/5 21:54,文山區有文山區的特色不懂為何一定要很近信義區其實也還好然後一堆條件等等真正認同這裡的環境就是自成一區，其他交通方便性都是加分而已。文山就是自成一區，喜歡就買，愛嫌又要買的就不必了請先接受文山區的優缺點，然後下好離手。,1
33,https://www.mobile01.com/topicdetail.php?f=454&t=6246754,誠心問~大安區舊屋vs信義區新屋,2020/11/27 01:08,電梯都有在管理，也有管委會嗯，非平面瞭解，大安的學區當然是比較優，謝謝建議,1
675,https://www.mobile01.com/topicdetail.php?f=454&t=3412156,我和兒子的新狗窩.....................開箱,2013/6/15 20:55,我看到五星級飯店果然金窩銀窩比不上自己的狗窩,1
779,https://www.mobile01.com/topicdetail.php?f=454&t=5833802,家中有精神病患無法溝通,2019/6/30 22:24,文章看不懂通常有兩種狀況一是讀或寫的人能力不好二是有很多細節被省略,0
766,https://www.mobile01.com/topicdetail.php?f=454&t=5036846,屋頂加蓋的房子請教各位專家,2017/1/9 20:43,室內增建不見得沒人管哦在內湖好事多附近的樓中樓，住戶們忙著將客廳挑高部份增建樓板，不管是用型鋼加夾板，還是乾脆用混凝土來灌後來都收到管委會的關照，做一個報一個，即報即拆你還覺得室內違建沒關係嗎才說有人很愛卡電話，樓上馬上就有人來報到了，樓主你真的不會怕哦,0
379,https://www.mobile01.com/topicdetail.php?f=454&t=5819507,北投房屋選擇,2019/6/13 19:01,北士科年底開始招標喔，目前在整地做下水道，北邊靠中正高中那邊民間土地的部分，稍早幾塊賣出去給潤泰長虹華固跟新店江陵建設囉然後福國路二期接通文林北路跟洲美快速道路的工程目前在進行中,1
687,https://www.mobile01.com/topicdetail.php?f=454&t=5888866,不釐清社子島區段徵收必要性，日後將爭議難解  -- -- 對社子地區有興趣的，可以看這篇。,2019/9/3 13:33,社子島以上是私人土地政府的地連防洪需要退縮的堤防地都不夠還沒計算道路學校等等另外一點政府沒錢我不相信有臺北市民有那麼慷慨願意拿臺北市政府一年總預算的一半去改建社子島各縣市政府都在玩徵收後賣地的伎倆似乎也沒其他招可以玩,0
75,https://www.mobile01.com/topicdetail.php?f=454&t=6276374,2房一廳一衛~根本是垃圾,2021/1/6 01:18,問題是我就是會結婚但是不打算生小孩的那個三房也不知道拿來幹嘛還要多花錢,0
